gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,attribute,rel_delta_mean,rel_delta_std,hellinger_distance,kl_divergence,emd,ks,p_value
2,300,64,20,104,0,0.5,0,Vertical_Distance_To_Hydrology,0.000707333333333336,0.010840425536058946,0.012844937628018829,0.0006521506227531856,0.8282666666666681,0.008399999999999963,0.2390763053060001
2,300,64,20,104,0,0.5,0,Horizontal_Distance_To_Roadways,0.0008316191279096836,0.0023284851007715017,0.0023600480211581555,2.232139684673564e-05,6.072833333333336,0.0019000000000000128,0.9999999982284516
2,300,64,20,104,0,0.5,0,Hillshade_9am,8.307086614169254e-05,0.0017171611291398076,0.0020016968264943476,1.613066985358671e-05,0.038899999999999796,0.0009000000000000119,1.0
2,300,64,20,104,0,0.5,0,Hillshade_Noon,0.00023204301075268984,0.004172984202217767,0.003059082266973658,3.8265565346999894e-05,0.05130000000000021,0.001066666666666688,1.0
2,300,64,20,104,0,0.5,0,Hillshade_3pm,2.7956989247323073e-05,0.0012847128449603971,0.0018806999155943475,1.4166756767111468e-05,0.04900000000000043,0.0008333333333333526,1.0
2,300,64,20,104,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0026539569682606386,0.0006549620967914204,0.004504967180683461,8.117568193111458e-05,19.499833333333335,0.005166666666666764,0.8161197234363403
2,300,64,20,104,0,0.5,0,Cover_Type,0.004833333333333319,0.0007233603938306318,0.011433640517167118,0.0005206191805832534,0.03160000000000002,0.012933333333333352,0.013118642545168011
2,300,64,20,105,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,300,64,20,105,0,0.5,0,Elevation,0.0010151896609601092,0.0025074199035306933,0.004083229914537581,6.659139366065574e-05,2.0316333333333336,0.0042000000000000925,0.9529719703947807
2,300,64,20,105,0,0.5,0,Aspect,6.712962962964752e-05,0.0002619588731136991,0.0009068356232571402,3.29094342938895e-06,0.0788999999999996,0.0006666666666666488,1.0
2,300,64,20,105,0,0.5,0,Slope,9.508196721312613e-05,0.00041562162010063704,0.003999431537244827,6.398356327895916e-05,0.029466666666666558,0.0023000000000000104,0.999998184349669
2,300,64,20,105,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0016859022089848502,0.004527068526246647,0.005874940148781841,0.00013726857399727851,2.299366666666667,0.00660000000000005,0.5284628398482288
2,300,64,20,105,0,0.5,0,Vertical_Distance_To_Hydrology,0.0008542380952380922,0.015982229810499852,0.012546027281596107,0.0006224634241637155,0.8797000000000001,0.008033333333333337,0.2861613517270062
2,300,64,20,105,0,0.5,0,Horizontal_Distance_To_Roadways,0.0009126879303077413,0.0030579089266821935,0.0029769803812710466,3.547682969175164e-05,6.547733333333338,0.002566666666666717,0.9999665868615683
2,300,64,20,105,0,0.5,0,Hillshade_9am,0.00011259842519689569,0.0023554487126049317,0.0020608956217848706,1.70633008195164e-05,0.045400000000000156,0.0008666666666666822,1.0
2,300,64,20,105,0,0.5,0,Hillshade_Noon,0.00024838709677418765,0.0037116158143007637,0.0023524269396386494,2.2323597088240527e-05,0.04723333333333346,0.001166666666666663,1.0
2,300,64,20,105,0,0.5,0,Hillshade_3pm,3.991935483865962e-05,0.0016360439855005065,0.002442487947554165,2.3934086591986723e-05,0.05823333333333304,0.0010999999999999899,1.0
2,300,64,20,105,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0023733733035880772,0.0005832998167369045,0.0037310826792486046,5.567438246491318e-05,17.355366666666665,0.00436666666666663,0.9360327634509391
2,300,64,20,105,0,0.5,0,Cover_Type,0.0041055555555555845,0.0003373130810720989,0.01008780462203664,0.00040569234724345993,0.027966666666666667,0.011066666666666669,0.05036666767124054
2,300,64,20,106,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,300,64,20,106,0,0.5,0,Elevation,0.0004711983887209187,0.003035036162738805,0.00412407105227652,6.795867066958813e-05,1.5840666666666672,0.004166666666666652,0.9559915757561458
2,300,64,20,106,0,0.5,0,Aspect,0.000312407407407357,7.132603343620808e-05,0.0011554486002744294,5.339741340678132e-06,0.13599999999999984,0.0010999999999999899,1.0
2,300,64,20,106,0,0.5,0,Slope,0.000179234972677605,0.002494735492711574,0.0030237752993925375,3.611193891738229e-05,0.02013333333333353,0.002066666666666661,0.9999999476975149
2,300,64,20,106,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0014513030528667068,0.0037490720381602336,0.005409023037027958,0.00011678382558323263,1.9493666666666678,0.0071666666666666545,0.4222370581402646
2,300,64,20,106,0,0.5,0,Vertical_Distance_To_Hydrology,0.0007305238095238106,0.0121748136815309,0.01144443219082876,0.0005150037908335101,0.7645666666666675,0.0071666666666666545,0.4222370581402646
2,300,64,20,106,0,0.5,0,Horizontal_Distance_To_Roadways,0.0008022059856681164,0.0038530084689987164,0.002832784779523159,3.216262139260782e-05,6.470833333333332,0.0026333333333333764,0.9999396763282764
2,300,64,20,106,0,0.5,0,Hillshade_9am,0.00010446194225721683,0.0029958368965628166,0.002736184283873236,2.9984955609032595e-05,0.04933333333333291,0.0007333333333333358,1.0
2,300,64,20,106,0,0.5,0,Hillshade_Noon,0.00019462365591402153,0.0023382572189559886,0.002174138374502392,1.8933261202952862e-05,0.045366666666667006,0.0009666666666666712,1.0
2,300,64,20,106,0,0.5,0,Hillshade_3pm,3.736559139794383e-05,0.002218480489397802,0.0017609738172866328,1.2456087959124897e-05,0.060533333333332905,0.0008666666666666822,1.0
2,300,64,20,106,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.002288103536409712,0.0005593371836176242,0.003755336194723731,5.638565509529313e-05,16.891766666666665,0.004433333333333289,0.9284035935434036
2,300,64,20,106,0,0.5,0,Cover_Type,0.004677777777777781,0.00037264343160758445,0.010090042563416491,0.0004058628173572752,0.030666666666666648,0.011633333333333273,0.03422807915952175
2,300,64,20,107,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,300,64,20,107,0,0.5,0,Elevation,0.0007593152064450206,0.0037581472100743436,0.004553693218514109,8.272580602641875e-05,1.9468666666666654,0.0042000000000000925,0.9529719703947807
2,300,64,20,107,0,0.5,0,Aspect,0.00019129629629633074,0.00043525363656006147,0.0010568204197976673,4.468110973971893e-06,0.09206666666666602,0.0011333333333333195,1.0
2,300,64,20,107,0,0.5,0,Slope,6.721311475408732e-05,0.0009580703769431039,0.0037868154071523815,5.734273248560696e-05,0.026566666666666593,0.0021333333333333204,0.9999998373028317
2,300,64,20,107,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0018066021345246935,0.00483474364418788,0.006573170434003427,0.0001721490628362041,2.4318000000000026,0.007933333333333348,0.30008460527436776
2,300,64,20,107,0,0.5,0,Vertical_Distance_To_Hydrology,0.000866095238095243,0.014295206143864514,0.011870235111452769,0.0005551285426704282,0.8442000000000008,0.007966666666666677,0.2953915226869236
2,300,64,20,107,0,0.5,0,Horizontal_Distance_To_Roadways,0.0007695096248419225,0.0034715526127862737,0.0028405284058250573,3.233422275057953e-05,6.126400000000002,0.0024333333333333984,0.9999912003139422
2,300,64,20,107,0,0.5,0,Hillshade_9am,0.00012952755905516593,0.0019750134073682267,0.0018846038070884053,1.422062971935924e-05,0.046499999999999854,0.0009666666666666712,1.0
2,300,64,20,107,0,0.5,0,Hillshade_Noon,0.00020021505376348613,0.003141768746663664,0.0020371503334273033,1.6681134488972647e-05,0.04396666666666722,0.0009666666666666712,1.0
2,300,64,20,107,0,0.5,0,Hillshade_3pm,2.5806451612957686e-05,0.001508122829621347,0.002145828972323554,1.8458544663529473e-05,0.0549333333333333,0.0010666666666666602,1.0
2,300,64,20,107,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.002595734002509423,0.0010079191617948099,0.003970337848126666,6.301629667488749e-05,18.880266666666667,0.004766666666666697,0.8833154394784103
2,300,64,20,107,0,0.5,0,Cover_Type,0.004216666666666684,0.0007792463330559382,0.009856302650839512,0.00038716118646759496,0.027833333333333404,0.011233333333333317,0.04504754592493321
2,300,64,20,108,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,300,64,20,108,0,0.5,0,Elevation,0.0010044645854312385,0.002887462686126467,0.004369657045043371,7.625631052130624e-05,2.1346666666666665,0.004066666666666663,0.9643182124320651
2,300,64,20,108,0,0.5,0,Aspect,7.166666666667728e-05,9.360769842322287e-05,0.0009359648481061361,3.5048261389864974e-06,0.07826666666666705,0.0008333333333333526,1.0
2,300,64,20,108,0,0.5,0,Slope,0.00015573770491801928,0.0019803569336610725,0.0035576566905519452,5.039746783658533e-05,0.02656666666666668,0.0018333333333333535,0.9999999996502343
2,300,64,20,108,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0015222884090344978,0.002768479882992932,0.005494258637734711,0.00012035876097354918,2.1138333333333317,0.006466666666666621,0.5549856075223237
2,300,64,20,108,0,0.5,0,Vertical_Distance_To_Hydrology,0.0009350952380952394,0.016225670866050482,0.011948381624548992,0.0005644372385400103,0.9285666666666681,0.008333333333333415,0.24717894966884035
2,300,64,20,108,0,0.5,0,Horizontal_Distance_To_Roadways,0.0010320828064259739,0.004020023617947622,0.002701964239931923,2.9273504097152336e-05,7.958733333333339,0.0025000000000000577,0.9999823788265191
2,300,64,20,108,0,0.5,0,Hillshade_9am,9.33070866141376e-05,0.0017378231187789041,0.0015582155152782794,9.728129267396503e-06,0.03803333333333292,0.0007333333333332526,1.0
2,300,64,20,108,0,0.5,0,Hillshade_Noon,0.00012731182795699814,0.0018528856701205505,0.0022304357625056318,1.9961112495620272e-05,0.032200000000000076,0.0010333333333333306,1.0
2,300,64,20,108,0,0.5,0,Hillshade_3pm,2.2311827957042303e-05,0.0012616853500117384,0.001845665780157436,1.3651864989068521e-05,0.052800000000000014,0.0010333333333333306,1.0
2,300,64,20,108,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0018522747339560447,0.00033522279786943354,0.003712377351964079,5.505279261621312e-05,13.777299999999999,0.004033333333333333,0.9668522127488804
2,300,64,20,108,0,0.5,0,Cover_Type,0.005499999999999987,0.0020011897772041773,0.011534121229606687,0.0005298910371222085,0.03479999999999997,0.013433333333333297,0.00883018726097469
2,300,64,20,109,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,300,64,20,109,0,0.5,0,Elevation,0.0007223732796240156,0.003211905629438449,0.003388879808525471,4.572969380044629e-05,1.637099999999999,0.0037333333333333663,0.9845126482949527
2,300,64,20,109,0,0.5,0,Aspect,4.925925925931551e-05,8.1833437636423e-06,0.0010489747639318727,4.402753878759663e-06,0.07679999999999962,0.0008333333333333526,1.0
2,300,64,20,109,0,0.5,0,Slope,0.00023825136612023602,0.00237277432990778,0.004341112990372534,7.538110437072285e-05,0.029466666666666457,0.0028666666666666563,0.9996543778926577
2,300,64,20,109,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0013415239513527002,0.0024293514762227623,0.0056141589149396685,0.00012574611211922893,1.859066666666665,0.006599999999999939,0.5284628398482507
2,300,64,20,109,0,0.5,0,Vertical_Distance_To_Hydrology,0.0009189523809523844,0.013415144753065525,0.011077959425537246,0.00048599761899587106,0.8492666666666682,0.008299999999999974,0.25130590785428875
2,300,64,20,109,0,0.5,0,Horizontal_Distance_To_Roadways,0.0004959533511311013,0.0024903795559384025,0.0022732740798047726,2.0707394325529068e-05,4.567300000000005,0.0016666666666667052,0.9999999999975201
2,300,64,20,109,0,0.5,0,Hillshade_9am,7.860892388455036e-05,0.0021108745673071617,0.0018134322708365238,1.3178605721931404e-05,0.04076666666666648,0.0007333333333333289,1.0
2,300,64,20,109,0,0.5,0,Hillshade_Noon,0.0002627956989248369,0.0034489705915362713,0.0021370254091787524,1.8343533605993383e-05,0.049066666666666904,0.0010666666666666602,1.0
2,300,64,20,109,0,0.5,0,Hillshade_3pm,6.599462365592731e-05,0.0017011952509327227,0.0019049637732044217,1.4526871865933981e-05,0.05536666666666628,0.001166666666666677,1.0
2,300,64,20,109,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.002007992936474787,0.0014319931087617165,0.00374668894361845,5.615340190046625e-05,14.818133333333332,0.003933333333333344,0.9737460203154992
2,300,64,20,109,0,0.5,0,Cover_Type,0.004183333333333354,0.0020397861324345503,0.010550063991942473,0.0004434961979873851,0.029033333333333355,0.011499999999999955,0.03754991430599841
2,300,128,20,100,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,300,128,20,100,0,0.5,0,Elevation,0.0005795904665993647,0.0029763828228126024,0.004161505255170194,6.884254719012007e-05,1.5355999999999996,0.0034333333333332883,0.9942043042972827
2,300,128,20,100,0,0.5,0,Aspect,0.00044620370370367367,0.00020610903476771283,0.00113525065421132,5.156511780574404e-06,0.16396666666666668,0.0010000000000000009,1.0
2,300,128,20,100,0,0.5,0,Slope,1.5846994535521022e-05,0.001438187473957422,0.003818081811869893,5.842183525857066e-05,0.02516666666666672,0.0018666666666666692,0.9999999991953934
2,300,128,20,100,0,0.5,0,Horizontal_Distance_To_Hydrology,0.001470836435840163,0.005149129015052718,0.005136392925854655,0.00010527976120217771,1.9887333333333301,0.006133333333333324,0.6229046384675136
2,300,128,20,100,0,0.5,0,Vertical_Distance_To_Hydrology,0.001190571428571425,0.019321622591952147,0.011576261289880629,0.0005313697724342992,1.0321333333333342,0.009000000000000008,0.17490178139178036
2,300,128,20,100,0,0.5,0,Horizontal_Distance_To_Roadways,0.00047676923797481096,0.0026839508628249136,0.002430570541713408,2.3636665137441126e-05,4.6605666666666705,0.0020333333333333314,0.9999999715897882
2,300,128,20,100,0,0.5,0,Hillshade_9am,0.00012847769028872686,0.002356959780288045,0.0025845665989183723,2.723824507147578e-05,0.04436666666666662,0.0008666666666665712,1.0
2,300,128,20,100,0,0.5,0,Hillshade_Noon,0.00016150537634412984,0.0023731356709694095,0.0025833379059955136,2.6764015388184714e-05,0.04110000000000023,0.0009333333333333416,1.0
2,300,128,20,100,0,0.5,0,Hillshade_3pm,4.583333333325039e-05,0.0009063526977017508,0.0021336282463629754,1.825291030733644e-05,0.04956666666666658,0.0011999999999999789,1.0
2,300,128,20,100,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0019401459175612673,0.0005250978274307832,0.0035449928289143845,5.026088802124174e-05,14.41006666666667,0.0038333333333333552,0.9796131116122975
2,300,128,20,100,0,0.5,0,Cover_Type,0.004799999999999989,8.572084724638882e-05,0.011170888553294225,0.0004972554875564074,0.03213333333333335,0.012566666666666615,0.017370874271323705
2,300,128,20,101,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,300,128,20,101,0,0.5,0,Elevation,0.0004279624034911434,0.0024945030639959027,0.00383712226944912,5.868281840994145e-05,1.1826666666666652,0.0031999999999999806,0.9978118030161559
2,300,128,20,101,0,0.5,0,Aspect,0.0001413888888889245,0.00045464594833577465,0.0007975741211610944,2.5454205141225368e-06,0.08003333333333361,0.0007666666666666933,1.0
2,300,128,20,101,0,0.5,0,Slope,0.00013114754098362123,0.0015033690223697014,0.0031069846313219445,3.852286987720299e-05,0.018333333333333514,0.0015000000000000013,0.9999999999999969
2,300,128,20,101,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0017293373045420633,0.004298949221192014,0.0061075090564770935,0.00014863908037781811,2.3804333333333303,0.0072666666666666435,0.40479925043478315
2,300,128,20,101,0,0.5,0,Vertical_Distance_To_Hydrology,0.0008338095238095227,0.012799803470496111,0.011891046963555177,0.0005585293489314171,0.8530666666666674,0.008099999999999996,0.27713865770287816
2,300,128,20,101,0,0.5,0,Horizontal_Distance_To_Roadways,0.0005559786426865438,0.003263535272800116,0.002292042349359571,2.103937050498816e-05,6.3273666666666735,0.0016333333333332645,0.9999999999992356
2,300,128,20,101,0,0.5,0,Hillshade_9am,0.00012073490813646265,0.0018373997946772153,0.0016621207951603527,1.1110932167210697e-05,0.040399999999999776,0.0008999999999999009,1.0
2,300,128,20,101,0,0.5,0,Hillshade_Noon,0.0001494623655914086,0.0018979632236197756,0.0016298227185050696,1.065080446452973e-05,0.036366666666666755,0.0010666666666666602,1.0
2,300,128,20,101,0,0.5,0,Hillshade_3pm,0.0,0.001077999830603046,0.0022453099612569903,2.021806901149636e-05,0.05673333333333314,0.0012333333333333085,1.0
2,300,128,20,101,0,0.5,0,Horizontal_Distance_To_Fire_Points,0.0024300618058459974,0.0006694690094985126,0.004351378985895832,7.566056307707023e-05,17.7447,0.005133333333333434,0.8221648405305093
2,300,128,20,101,0,0.5,0,Cover_Type,0.0046722222222222625,0.0011438697653588185,0.01092477815047592,0.0004756097898144128,0.030366666666666764,0.012399999999999967,0.019682819904883447
2,300,128,20,102,0,0.5,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,300,128,20,102,0,0.5,0,Elevation,0.0005624034911043484,0.003345607664051589,0.003925339708185196,6.156284025832039e-05,1.5631333333333335,0.0037333333333333663,0.9845126482949527
2,300,128,20,102,0,0.5,0,Aspect,0.00019972222222222057,0.0001859452685976512,0.0009769095160436566,3.818357077063743e-06,0.09289999999999943,0.0008666666666666684,1.0
2,300,128,20,102,0,0.5,0,Slope,0.00018360655737705809,0.0018157685554469713,0.0032939609591042104,4.311620374819638e-05,0.020199999999999992,0.0020999999999999908,0.999999906481705
2,300,128,20,102,0,0.5,0,Horizontal_Distance_To_Hydrology,0.0017961528915363717,0.004590754147982058,0.005817547935110676,0.0001348944852788348,2.415966666666664,0.0070666666666666655,0.4400972028737421
2,300,128,20,102,0,0.5,0,Vertical_Distance_To_Hydrology,0.0006405238095238072,0.011812425004565441,0.010709071113177832,0.0004531875065186134,0.7073000000000012,0.00660000000000005,0.5284628398482288
2,300,128,20,102,0,0.5,0,Horizontal_Distance_To_Roadways,0.00047159383635430983,0.0029040269875911413,0.0027766670612975647,3.081887681968237e-05,5.718266666666668,0.0018666666666666831,0.9999999991953934
2,300,128,20,102,0,0.5,0,Hillshade_9am,0.0001274278215222878,0.0018207095904094418,0.0027760515411942603,3.0420322550511206e-05,0.0462999999999997,0.0007666666666666655,1.0
